[12:37:06] [ASTRO_SIGNAL] [NIFTY] [NO_SIGNAL] {'status': 'NO_SIGNAL', 'reason': 'insufficient_rows_remaining', 'remaining_count': 1, 'timestamp': '2026-09-10T12:37:06.550349+05:30'}
[12:37:42] [ASTRO_SIGNAL] [NIFTY] [NO_SIGNAL] {'status': 'NO_SIGNAL', 'reason': 'insufficient_rows_remaining', 'remaining_count': 1, 'timestamp': '2026-09-10T12:37:42.529709+05:30'}
[12:38:07] [ASTRO_SIGNAL] [NIFTY] [NO_SIGNAL] {'status': 'NO_SIGNAL', 'reason': 'insufficient_rows_remaining', 'remaining_count': 1, 'timestamp': '2026-09-10T12:38:07.097948+05:30'}
[12:48:55] [ASTRO_SIGNAL] [NIFTY] [NO_SIGNAL] {'status': 'NO_SIGNAL', 'reason': 'insufficient_rows_remaining', 'remaining_count': 1, 'timestamp': '2026-09-10T12:48:55.717692+05:30'}
[14:42:47] [ASTRO_SIGNAL] [SENSEX] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:41:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:42:47.897029+05:30'}
[14:42:47] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:41:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:42:47.897029+05:30'}
[14:42:50] [ASTRO_SIGNAL] [SENSEX] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:41:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:42:50.632230+05:30'}
[14:42:50] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:41:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:42:50.632230+05:30'}
[14:42:51] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:41:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:42:51.887490+05:30'}
[14:42:53] [ASTRO_SIGNAL] [SENSEX] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:41:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:42:53.370277+05:30'}
[14:42:53] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:41:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:42:53.370277+05:30'}
[14:42:56] [ASTRO_SIGNAL] [SENSEX] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:41:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:42:56.133464+05:30'}
[14:42:56] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:41:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:42:56.133464+05:30'}
[14:42:56] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:41:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:42:56.461420+05:30'}
[14:42:59] [ASTRO_SIGNAL] [SENSEX] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:41:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:42:59.598559+05:30'}
[14:42:59] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:41:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:42:59.598559+05:30'}
[14:43:02] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:02.206493+05:30'}
[14:43:02] [ASTRO_SIGNAL] [SENSEX] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:02.413406+05:30'}
[14:43:02] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:02.413406+05:30'}
[14:43:06] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:06.082490+05:30'}
[14:43:06] [ASTRO_SIGNAL] [SENSEX] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:06.329090+05:30'}
[14:43:06] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:06.329090+05:30'}
[14:43:10] [ASTRO_SIGNAL] [SENSEX] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:10.025401+05:30'}
[14:43:10] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:10.025401+05:30'}
[14:43:11] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:11.075496+05:30'}
[14:43:13] [ASTRO_SIGNAL] [SENSEX] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:13.761864+05:30'}
[14:43:13] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:13.761864+05:30'}
[14:43:16] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:16.077622+05:30'}
[14:43:17] [ASTRO_SIGNAL] [SENSEX] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:17.267578+05:30'}
[14:43:17] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:17.267578+05:30'}
[14:43:20] [ASTRO_SIGNAL] [SENSEX] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:20.987685+05:30'}
[14:43:20] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:20.987685+05:30'}
[14:43:21] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:21.272851+05:30'}
[14:43:24] [ASTRO_SIGNAL] [SENSEX] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:24.566421+05:30'}
[14:43:24] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:24.566421+05:30'}
[14:43:26] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:26.082663+05:30'}
[14:43:28] [ASTRO_SIGNAL] [SENSEX] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:28.301120+05:30'}
[14:43:28] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:28.301120+05:30'}
[14:43:31] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:31.076270+05:30'}
[14:43:31] [ASTRO_SIGNAL] [SENSEX] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:31.998330+05:30'}
[14:43:31] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:31.998330+05:30'}
[14:43:34] [ASTRO_SIGNAL] [SENSEX] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:34.863071+05:30'}
[14:43:34] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:34.863071+05:30'}
[14:43:36] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:36.903170+05:30'}
[14:43:37] [ASTRO_SIGNAL] [SENSEX] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:37.646994+05:30'}
[14:43:37] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:37.646994+05:30'}
[14:43:40] [ASTRO_SIGNAL] [SENSEX] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:40.412450+05:30'}
[14:43:40] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:40.412450+05:30'}
[14:43:41] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:41.893951+05:30'}
[14:43:43] [ASTRO_SIGNAL] [SENSEX] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:43.235899+05:30'}
[14:43:43] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:43.235899+05:30'}
[14:43:45] [ASTRO_SIGNAL] [SENSEX] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:45.942818+05:30'}
[14:43:45] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:45.942818+05:30'}
[14:43:47] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:47.354491+05:30'}
[14:43:48] [ASTRO_SIGNAL] [SENSEX] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:48.702584+05:30'}
[14:43:48] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:48.702584+05:30'}
[14:43:51] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:51.079787+05:30'}
[14:43:52] [ASTRO_SIGNAL] [SENSEX] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:52.483355+05:30'}
[14:43:52] [ASTRO_SIGNAL] [NIFTY] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:52.483355+05:30'}
[14:43:56] [ASTRO_SIGNAL] [SENSEX] [SIGNAL_APPROVED] {'status': 'APPROVED', 'signal': 'BUY PE', 'option_type': 'PE', 'directions': ['downside', 'downside', 'downside'], 'window': [{'time': '14:43:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '14:57:00', 'raw': 'Downside', 'normalized': 'downside'}, {'time': '15:11:00', 'raw': 'Downside', 'normalized': 'downside'}], 'timestamp': '2026-09-10T14:43:56.104088+05:30'}
